userID,itemID,rating,category,occupation
1521,23,2,Veg,educator
1521,4,1,Non Veg,educator
1521,24,1,Veg,educator
1521,13,1,Drinks,educator
1172,21,4,Veg,professor
1172,23,3,Veg,professor
1172,44,4,Non Veg,professor
1172,33,1,SeaFood,professor
1172,13,2,Drinks,professor
1172,36,1,SeaFood,professor
1172,36,2,SeaFood,professor
169,21,2,Veg,sportsperson
426,21,2,Veg,architecturer
426,12,1,Drinks,architecturer
426,45,1,Non Veg,architecturer
426,13,4,Drinks,architecturer
93,21,4,Veg,scientist
993,21,1,Veg,scientist
993,38,2,Non Veg,scientist
993,48,2,Bakery,scientist
993,45,4,Non Veg,scientist
993,35,3,SeaFood,scientist
932,21,2,Veg,professor
932,5,4,Non Veg,professor
932,40,3,Veg,professor
932,36,2,SeaFood,professor
932,18,3,Bakery,professor
932,26,4,Drinks,professor
932,11,3,Drinks,professor
293,21,1,Veg,scientist
293,48,3,Bakery,scientist
293,18,3,Bakery,scientist
886,21,3,Veg,architecturer
886,38,2,Non Veg,architecturer
886,28,4,Drinks,architecturer
886,23,1,Veg,architecturer
886,7,2,Drinks,architecturer
886,8,4,Drinks,architecturer
886,18,2,Bakery,architecturer
1106,21,2,Veg,architecturer
1106,10,4,Drinks,architecturer
1106,12,2,Drinks,architecturer
1106,20,2,Veg,architecturer
1106,41,3,Veg,architecturer
1491,21,2,Veg,educator
1491,46,4,Veg,educator
1491,46,3,Veg,educator
1491,15,3,Drinks,educator
1491,35,2,SeaFood,educator
1766,21,3,Veg,architecturer
1766,44,1,Non Veg,architecturer
1766,41,3,Veg,architecturer
1766,8,2,Drinks,architecturer
1535,21,4,Veg,engineer
1535,2,3,Non Veg,engineer
1535,23,4,Veg,engineer
1535,7,3,Drinks,engineer
1535,24,4,Veg,engineer
1535,33,2,SeaFood,engineer
1535,1,2,EggFood,engineer
1844,21,1,Veg,doctor
1844,20,2,Veg,doctor
1844,18,1,Bakery,doctor
1347,21,3,Veg,musician
1347,10,1,Drinks,musician
1347,46,2,Veg,musician
1347,31,1,Non Veg,musician
1630,21,4,Veg,student
1630,48,2,Bakery,student
1630,44,2,Non Veg,student
1630,5,2,Non Veg,student
1630,31,1,Non Veg,student
1630,26,2,Drinks,student
805,21,3,Veg,engineer
805,30,4,SeaFood,engineer
805,10,3,Drinks,engineer
805,20,3,Veg,engineer
805,5,2,Non Veg,engineer
805,36,1,SeaFood,engineer
726,21,2,Veg,architecturer
726,10,1,Drinks,architecturer
726,23,3,Veg,architecturer
726,23,2,Veg,architecturer
726,26,4,Drinks,architecturer
1032,21,4,Veg,professor
1032,10,1,Drinks,professor
1032,24,1,Veg,professor
1032,32,3,SeaFood,professor
1032,36,2,SeaFood,professor
1032,26,2,Drinks,professor
1661,21,2,Veg,educator
1661,43,4,Veg,educator
1661,28,2,Drinks,educator
1661,31,1,Non Veg,educator
1661,26,1,Drinks,educator
1661,26,1,Drinks,educator
458,21,1,Veg,dancer
458,43,4,Veg,dancer
458,36,4,SeaFood,dancer
1282,21,4,Veg,professor
1282,35,4,SeaFood,professor
659,21,2,Veg,sportsperson
659,46,1,Veg,sportsperson
663,21,3,Veg,scientist
663,24,1,Veg,scientist
663,35,2,SeaFood,scientist
17,21,4,Veg,musician
17,4,1,Non Veg,musician
17,32,2,SeaFood,musician
17,1,3,EggFood,musician
51,21,1,Veg,educator
51,48,2,Bakery,educator
51,28,4,Drinks,educator
51,33,1,SeaFood,educator
51,41,3,Veg,educator
51,13,4,Drinks,educator
51,29,3,Non Veg,educator
51,11,4,Drinks,educator
560,21,2,Veg,student
560,36,2,SeaFood,student
560,1,3,EggFood,student
1068,21,4,Veg,dancer
1068,2,4,Non Veg,dancer
1068,23,2,Veg,dancer
1068,12,4,Drinks,dancer
1068,41,4,Veg,dancer
1068,36,4,SeaFood,dancer
1780,21,2,Veg,student
1780,30,1,SeaFood,student
1780,10,2,Drinks,student
1780,32,2,SeaFood,student
231,38,1,Non Veg,educator
231,48,1,Bakery,educator
231,48,4,Bakery,educator
231,12,3,Drinks,educator
231,44,2,Non Veg,educator
231,15,4,Drinks,educator
231,33,1,SeaFood,educator
734,38,1,Non Veg,doctor
734,10,1,Drinks,doctor
734,44,3,Non Veg,doctor
734,15,3,Drinks,doctor
1427,38,2,Non Veg,musician
1427,28,1,Drinks,musician
1427,15,4,Drinks,musician
1427,5,1,Non Veg,musician
1427,26,1,Drinks,musician
79,38,2,Non Veg,sportsperson
79,23,1,Veg,sportsperson
79,13,4,Drinks,sportsperson
79,11,1,Drinks,sportsperson
1432,38,2,Non Veg,professor
1432,28,2,Drinks,professor
1432,18,4,Bakery,professor
1974,38,2,Non Veg,doctor
1974,10,1,Drinks,doctor
1974,43,2,Veg,doctor
1974,1,4,EggFood,doctor
1811,38,3,Non Veg,educator
1811,48,3,Bakery,educator
1811,2,2,Non Veg,educator
436,38,1,Non Veg,architecturer
436,38,4,Non Veg,architecturer
436,2,3,Non Veg,architecturer
436,5,2,Non Veg,architecturer
436,41,1,Veg,architecturer
436,29,1,Non Veg,architecturer
436,11,1,Drinks,architecturer
542,38,2,Non Veg,professor
542,7,4,Drinks,professor
542,24,1,Veg,professor
542,49,2,Non Veg,professor
542,35,3,SeaFood,professor
802,38,1,Non Veg,professor
802,15,3,Drinks,professor
802,45,4,Non Veg,professor
802,31,2,Non Veg,professor
802,1,3,EggFood,professor
802,26,4,Drinks,professor
802,26,4,Drinks,professor
796,38,2,Non Veg,architecturer
796,48,3,Bakery,architecturer
796,36,2,SeaFood,architecturer
796,26,2,Drinks,architecturer
23,38,4,Non Veg,scientist
23,10,2,Drinks,scientist
23,24,1,Veg,scientist
23,15,1,Drinks,scientist
1246,38,3,Non Veg,architecturer
1246,18,1,Bakery,architecturer
1041,38,1,Non Veg,educator
1041,31,2,Non Veg,educator
495,38,3,Non Veg,engineer
495,7,1,Drinks,engineer
495,45,1,Non Veg,engineer
495,36,4,SeaFood,engineer
777,38,3,Non Veg,musician
777,48,4,Bakery,musician
777,46,4,Veg,musician
777,44,4,Non Veg,musician
777,41,3,Veg,musician
777,13,4,Drinks,musician
777,13,1,Drinks,musician
777,35,3,SeaFood,musician
1894,38,2,Non Veg,doctor
1894,32,4,SeaFood,doctor
1894,46,1,Veg,doctor
1894,11,3,Drinks,doctor
872,38,2,Non Veg,professor
872,5,4,Non Veg,professor
872,40,3,Veg,professor
339,38,1,Non Veg,sportsperson
339,49,3,Non Veg,sportsperson
339,44,1,Non Veg,sportsperson
339,45,4,Non Veg,sportsperson
339,40,2,Veg,sportsperson
1846,38,3,Non Veg,architecturer
1846,4,1,Non Veg,architecturer
1846,46,2,Veg,architecturer
1846,8,1,Drinks,architecturer
1276,38,1,Non Veg,architecturer
1276,43,1,Veg,architecturer
1276,23,1,Veg,architecturer
1276,49,4,Non Veg,architecturer
1276,40,2,Veg,architecturer
1276,29,2,Non Veg,architecturer
1286,38,1,Non Veg,architecturer
1286,2,3,Non Veg,architecturer
1286,37,3,Veg,architecturer
1286,4,2,Non Veg,architecturer
1286,18,4,Bakery,architecturer
55,38,2,Non Veg,engineer
55,7,1,Drinks,engineer
55,13,2,Drinks,engineer
1534,38,3,Non Veg,doctor
1534,20,1,Veg,doctor
1534,5,2,Non Veg,doctor
1231,38,2,Non Veg,educator
1231,10,1,Drinks,educator
1231,12,1,Drinks,educator
1231,7,2,Drinks,educator
1231,36,3,SeaFood,educator
1231,36,3,SeaFood,educator
1231,31,1,Non Veg,educator
952,38,4,Non Veg,professor
952,2,4,Non Veg,professor
952,43,2,Veg,professor
952,32,1,SeaFood,professor
952,18,4,Bakery,professor
952,26,2,Drinks,professor
95,38,2,Non Veg,engineer
95,28,3,Drinks,engineer
95,13,3,Drinks,engineer
1624,38,3,Non Veg,doctor
1624,2,3,Non Veg,doctor
1624,2,4,Non Veg,doctor
1624,46,2,Veg,doctor
1624,36,1,SeaFood,doctor
1624,31,4,Non Veg,doctor
274,38,2,Non Veg,doctor
274,30,4,SeaFood,doctor
274,24,4,Veg,doctor
274,15,1,Drinks,doctor
274,45,1,Non Veg,doctor
274,13,2,Drinks,doctor
1705,38,1,Non Veg,engineer
1705,7,1,Drinks,engineer
1705,5,3,Non Veg,engineer
1705,8,4,Drinks,engineer
1705,8,1,Drinks,engineer
1705,26,4,Drinks,engineer
545,38,4,Non Veg,engineer
545,48,4,Bakery,engineer
545,30,1,SeaFood,engineer
545,46,1,Veg,engineer
545,31,3,Non Veg,engineer
1456,38,3,Non Veg,architecturer
1456,23,2,Veg,architecturer
1456,20,3,Veg,architecturer
1456,49,2,Non Veg,architecturer
1456,44,4,Non Veg,architecturer
1456,45,3,Non Veg,architecturer
1456,18,2,Bakery,architecturer
1456,18,1,Bakery,architecturer
961,38,3,Non Veg,educator
961,10,1,Drinks,educator
961,20,2,Veg,educator
961,31,4,Non Veg,educator
961,11,4,Drinks,educator
918,38,4,Non Veg,dancer
918,5,1,Non Veg,dancer
918,29,2,Non Veg,dancer
918,11,4,Drinks,dancer
934,48,1,Bakery,doctor
934,7,2,Drinks,doctor
934,20,1,Veg,doctor
934,15,3,Drinks,doctor
934,33,1,SeaFood,doctor
974,48,4,Bakery,doctor
974,40,3,Veg,doctor
974,36,4,SeaFood,doctor
974,26,4,Drinks,doctor
1399,48,1,Bakery,sportsperson
1399,2,1,Non Veg,sportsperson
1399,44,3,Non Veg,sportsperson
1399,13,3,Drinks,sportsperson
1399,29,1,Non Veg,sportsperson
319,48,4,Bakery,sportsperson
319,10,3,Drinks,sportsperson
319,24,3,Veg,sportsperson
319,24,3,Veg,sportsperson
319,20,2,Veg,sportsperson
319,5,3,Non Veg,sportsperson
319,11,1,Drinks,sportsperson
319,11,3,Drinks,sportsperson
968,48,3,Bakery,dancer
968,2,4,Non Veg,dancer
968,10,2,Drinks,dancer
968,28,4,Drinks,dancer
968,33,3,SeaFood,dancer
968,41,2,Veg,dancer
968,13,3,Drinks,dancer
314,48,1,Bakery,doctor
314,10,1,Drinks,doctor
314,28,4,Drinks,doctor
314,15,1,Drinks,doctor
314,40,1,Veg,doctor
314,8,3,Drinks,doctor
1468,48,2,Bakery,dancer
1468,30,3,SeaFood,dancer
1468,46,2,Veg,dancer
1468,33,3,SeaFood,dancer
1468,29,3,Non Veg,dancer
1167,48,4,Bakery,musician
1167,37,2,Veg,musician
1167,49,4,Non Veg,musician
1167,33,2,SeaFood,musician
1167,45,3,Non Veg,musician
1167,18,3,Bakery,musician
1506,48,1,Bakery,architecturer
1506,24,4,Veg,architecturer
20,48,2,Bakery,student
20,12,1,Drinks,student
20,12,4,Drinks,student
20,20,2,Veg,student
20,41,3,Veg,student
20,26,1,Drinks,student
1579,48,3,Bakery,sportsperson
979,48,2,Bakery,sportsperson
979,32,2,SeaFood,sportsperson
979,8,1,Drinks,sportsperson
1200,48,1,Bakery,student
1200,23,2,Veg,student
1200,4,2,Non Veg,student
1200,46,4,Veg,student
1200,45,3,Non Veg,student
1200,29,4,Non Veg,student
519,48,1,Bakery,sportsperson
519,2,2,Non Veg,sportsperson
519,28,2,Drinks,sportsperson
519,37,3,Veg,sportsperson
519,32,2,SeaFood,sportsperson
519,5,3,Non Veg,sportsperson
519,13,4,Drinks,sportsperson
1022,48,1,Bakery,professor
1022,49,3,Non Veg,professor
1022,45,1,Non Veg,professor
1022,18,1,Bakery,professor
1022,1,3,EggFood,professor
295,48,1,Bakery,engineer
295,2,3,Non Veg,engineer
295,2,2,Non Veg,engineer
295,7,2,Drinks,engineer
206,48,1,Bakery,architecturer
206,20,1,Veg,architecturer
206,31,4,Non Veg,architecturer
819,48,4,Bakery,sportsperson
819,33,1,SeaFood,sportsperson
412,48,1,Bakery,professor
412,10,1,Drinks,professor
412,33,1,SeaFood,professor
412,45,3,Non Veg,professor
412,35,3,SeaFood,professor
1562,48,1,Bakery,professor
1562,43,1,Veg,professor
1562,49,1,Non Veg,professor
1368,48,3,Bakery,dancer
1368,10,1,Drinks,dancer
1368,20,4,Veg,dancer
1368,49,4,Non Veg,dancer
1368,35,4,SeaFood,dancer
1368,1,2,EggFood,dancer
137,48,1,Bakery,musician
137,28,3,Drinks,musician
137,28,3,Drinks,musician
137,7,4,Drinks,musician
137,15,4,Drinks,musician
137,33,1,SeaFood,musician
137,36,3,SeaFood,musician
137,35,3,SeaFood,musician
1344,48,2,Bakery,doctor
1610,48,3,Bakery,student
1610,23,1,Veg,student
1610,33,2,SeaFood,student
1610,45,2,Non Veg,student
1610,26,2,Drinks,student
1701,48,2,Bakery,educator
1701,31,2,Non Veg,educator
1701,35,3,SeaFood,educator
1064,48,2,Bakery,doctor
1064,31,3,Non Veg,doctor
1753,48,2,Bakery,scientist
1753,20,3,Veg,scientist
1753,33,3,SeaFood,scientist
793,48,1,Bakery,scientist
793,30,2,SeaFood,scientist
793,15,3,Drinks,scientist
793,11,1,Drinks,scientist
1716,48,1,Bakery,architecturer
1716,43,2,Veg,architecturer
1716,4,2,Non Veg,architecturer
1716,33,4,SeaFood,architecturer
1716,41,1,Veg,architecturer
1267,48,1,Bakery,musician
1267,44,4,Non Veg,musician
1267,41,4,Veg,musician
844,48,1,Bakery,doctor
844,43,3,Veg,doctor
844,13,2,Drinks,doctor
844,35,2,SeaFood,doctor
296,48,4,Bakery,architecturer
296,12,4,Drinks,architecturer
296,24,1,Veg,architecturer
296,13,4,Drinks,architecturer
296,1,1,EggFood,architecturer
1127,48,3,Bakery,musician
1127,28,3,Drinks,musician
894,48,4,Bakery,doctor
894,12,3,Drinks,doctor
894,5,3,Non Veg,doctor
894,31,4,Non Veg,doctor
1087,48,2,Bakery,musician
1087,2,2,Non Veg,musician
1087,43,4,Veg,musician
1087,4,1,Non Veg,musician
1087,20,1,Veg,musician
1087,13,1,Drinks,musician
327,48,1,Bakery,musician
327,46,1,Veg,musician
327,33,1,SeaFood,musician
327,40,1,Veg,musician
327,36,1,SeaFood,musician
327,8,4,Drinks,musician
320,48,2,Bakery,student
320,28,2,Drinks,student
320,24,3,Veg,student
320,36,1,SeaFood,student
320,26,2,Drinks,student
936,48,1,Bakery,architecturer
936,2,3,Non Veg,architecturer
936,12,2,Drinks,architecturer
418,48,4,Bakery,dancer
418,46,3,Veg,dancer
418,44,1,Non Veg,dancer
418,45,4,Non Veg,dancer
564,48,1,Bakery,doctor
564,2,3,Non Veg,doctor
564,28,3,Drinks,doctor
564,37,1,Veg,doctor
564,33,4,SeaFood,doctor
564,1,3,EggFood,doctor
1051,48,4,Bakery,educator
1051,8,1,Drinks,educator
1051,11,3,Drinks,educator
878,48,2,Bakery,dancer
878,10,2,Drinks,dancer
878,46,4,Veg,dancer
878,8,2,Drinks,dancer
887,2,1,Non Veg,musician
887,2,2,Non Veg,musician
887,28,3,Drinks,musician
887,20,4,Veg,musician
887,31,2,Non Veg,musician
887,18,3,Bakery,musician
1338,2,4,Non Veg,dancer
1338,37,1,Veg,dancer
1338,4,1,Non Veg,dancer
1338,40,4,Veg,dancer
1338,1,2,EggFood,dancer
1751,2,4,Non Veg,educator
1751,30,4,SeaFood,educator
1751,7,1,Drinks,educator
1751,44,3,Non Veg,educator
1960,2,3,Non Veg,student
1960,23,2,Veg,student
1960,36,3,SeaFood,student
1842,2,2,Non Veg,professor
1842,43,3,Veg,professor
1842,29,2,Non Veg,professor
1842,26,2,Drinks,professor
336,2,2,Non Veg,architecturer
336,30,3,SeaFood,architecturer
336,18,1,Bakery,architecturer
336,29,2,Non Veg,architecturer
336,26,1,Drinks,architecturer
1021,2,4,Non Veg,educator
1021,23,4,Veg,educator
1021,5,1,Non Veg,educator
1021,8,1,Drinks,educator
1467,2,2,Non Veg,musician
1467,5,3,Non Veg,musician
1467,8,3,Drinks,musician
1467,31,4,Non Veg,musician
41,2,2,Non Veg,educator
41,20,1,Veg,educator
41,49,4,Non Veg,educator
41,8,1,Drinks,educator
767,2,1,Non Veg,musician
767,37,2,Veg,musician
767,24,3,Veg,musician
767,24,3,Veg,musician
767,49,2,Non Veg,musician
767,49,3,Non Veg,musician
28,2,3,Non Veg,dancer
28,30,1,SeaFood,dancer
28,12,3,Drinks,dancer
28,26,4,Drinks,dancer
28,26,3,Drinks,dancer
262,2,1,Non Veg,professor
262,12,2,Drinks,professor
262,29,1,Non Veg,professor
262,29,2,Non Veg,professor
1634,2,1,Non Veg,doctor
1634,37,2,Veg,doctor
1634,12,1,Drinks,doctor
1634,4,2,Non Veg,doctor
1634,5,3,Non Veg,doctor
1634,1,1,EggFood,doctor
1446,2,3,Non Veg,architecturer
1446,24,1,Veg,architecturer
1446,29,2,Non Veg,architecturer
402,2,1,Non Veg,professor
402,43,2,Veg,professor
402,7,4,Drinks,professor
402,20,1,Veg,professor
1601,2,3,Non Veg,educator
1601,10,2,Drinks,educator
1601,49,4,Non Veg,educator
1601,40,4,Veg,educator
1601,8,3,Drinks,educator
1601,1,1,EggFood,educator
1979,2,1,Non Veg,sportsperson
1979,2,3,Non Veg,sportsperson
1979,37,1,Veg,sportsperson
1979,7,4,Drinks,sportsperson
1979,46,4,Veg,sportsperson
1979,33,4,SeaFood,sportsperson
1979,31,3,Non Veg,sportsperson
1795,2,4,Non Veg,engineer
1795,44,4,Non Veg,engineer
1795,45,3,Non Veg,engineer
1245,2,2,Non Veg,engineer
1245,10,1,Drinks,engineer
1269,2,2,Non Veg,sportsperson
1269,37,2,Veg,sportsperson
1269,40,2,Veg,sportsperson
1548,2,4,Non Veg,dancer
1548,12,2,Drinks,dancer
1548,46,4,Veg,dancer
1548,18,1,Bakery,dancer
1791,2,1,Non Veg,educator
1791,44,3,Non Veg,educator
1791,5,1,Non Veg,educator
1791,36,1,SeaFood,educator
329,2,4,Non Veg,sportsperson
329,30,4,SeaFood,sportsperson
329,7,1,Drinks,sportsperson
329,18,3,Bakery,sportsperson
874,2,3,Non Veg,doctor
874,37,2,Veg,doctor
1812,2,1,Non Veg,professor
1812,24,2,Veg,professor
1812,20,2,Veg,professor
1812,5,1,Non Veg,professor
1812,5,4,Non Veg,professor
1812,41,1,Veg,professor
1812,35,2,SeaFood,professor
1812,29,4,Non Veg,professor
1812,29,1,Non Veg,professor
1812,26,4,Drinks,professor
1812,26,2,Drinks,professor
484,2,2,Non Veg,doctor
484,30,1,SeaFood,doctor
484,31,2,Non Veg,doctor
1889,2,1,Non Veg,sportsperson
1889,35,1,SeaFood,sportsperson
1889,1,2,EggFood,sportsperson
854,2,4,Non Veg,doctor
854,44,3,Non Veg,doctor
854,41,2,Veg,doctor
854,26,1,Drinks,doctor
92,2,2,Non Veg,professor
92,37,4,Veg,professor
92,12,2,Drinks,professor
92,11,1,Drinks,professor
92,11,2,Drinks,professor
1937,2,1,Non Veg,musician
1937,43,2,Veg,musician
1937,12,2,Drinks,musician
1937,7,1,Drinks,musician
1937,8,4,Drinks,musician
1108,2,2,Non Veg,dancer
1108,43,4,Veg,dancer
1108,37,3,Veg,dancer
1745,2,2,Non Veg,engineer
1745,45,3,Non Veg,engineer
1700,2,4,Non Veg,student
1700,4,4,Non Veg,student
1700,24,2,Veg,student
1700,32,2,SeaFood,student
1279,30,1,SeaFood,sportsperson
1279,13,1,Drinks,sportsperson
986,30,2,SeaFood,architecturer
986,28,4,Drinks,architecturer
986,4,1,Non Veg,architecturer
986,32,4,SeaFood,architecturer
1735,30,4,SeaFood,engineer
1735,20,1,Veg,engineer
1735,49,4,Non Veg,engineer
1735,41,1,Veg,engineer
530,30,4,SeaFood,student
530,44,1,Non Veg,student
530,15,3,Drinks,student
530,33,2,SeaFood,student
530,33,2,SeaFood,student
530,45,3,Non Veg,student
530,41,1,Veg,student
1175,30,1,SeaFood,engineer
1175,4,1,Non Veg,engineer
1175,44,3,Non Veg,engineer
1175,15,4,Drinks,engineer
1175,45,4,Non Veg,engineer
332,30,1,SeaFood,professor
332,43,1,Veg,professor
332,37,2,Veg,professor
332,12,2,Drinks,professor
332,46,4,Veg,professor
490,30,4,SeaFood,student
490,15,4,Drinks,student
490,13,2,Drinks,student
490,35,2,SeaFood,student
1899,30,3,SeaFood,sportsperson
1899,5,3,Non Veg,sportsperson
335,30,2,SeaFood,engineer
335,12,4,Drinks,engineer
335,36,2,SeaFood,engineer
1375,30,2,SeaFood,engineer
1375,10,4,Drinks,engineer
1375,7,1,Drinks,engineer
1375,24,3,Veg,engineer
1375,44,3,Non Veg,engineer
1375,36,1,SeaFood,engineer
1871,30,1,SeaFood,educator
1871,24,3,Veg,educator
1871,5,4,Non Veg,educator
1871,41,2,Veg,educator
386,30,2,SeaFood,architecturer
386,10,2,Drinks,architecturer
386,28,3,Drinks,architecturer
386,23,2,Veg,architecturer
720,30,4,SeaFood,student
720,13,4,Drinks,student
720,1,3,EggFood,student
720,11,4,Drinks,student
1442,30,2,SeaFood,professor
1442,37,4,Veg,professor
1442,4,4,Non Veg,professor
1442,32,4,SeaFood,professor
1442,35,3,SeaFood,professor
1442,35,2,SeaFood,professor
99,30,2,SeaFood,sportsperson
99,28,3,Drinks,sportsperson
99,12,3,Drinks,sportsperson
99,41,1,Veg,sportsperson
99,18,2,Bakery,sportsperson
99,11,4,Drinks,sportsperson
1420,30,2,SeaFood,student
1420,23,2,Veg,student
1420,45,3,Non Veg,student
955,30,3,SeaFood,engineer
1865,30,4,SeaFood,engineer
1865,5,3,Non Veg,engineer
1865,35,2,SeaFood,engineer
1865,26,4,Drinks,engineer
1208,30,3,SeaFood,dancer
1208,18,4,Bakery,dancer
1301,30,3,SeaFood,educator
1301,12,1,Drinks,educator
1567,30,2,SeaFood,musician
1567,12,1,Drinks,musician
1567,46,1,Veg,musician
1567,26,1,Drinks,musician
1985,30,4,SeaFood,engineer
1985,45,3,Non Veg,engineer
1985,13,2,Drinks,engineer
331,30,2,SeaFood,educator
331,23,3,Veg,educator
331,36,1,SeaFood,educator
331,36,2,SeaFood,educator
1074,30,2,SeaFood,doctor
1074,43,2,Veg,doctor
1074,49,2,Non Veg,doctor
1074,32,1,SeaFood,doctor
1074,44,3,Non Veg,doctor
1074,33,3,SeaFood,doctor
1074,40,4,Veg,doctor
682,30,4,SeaFood,professor
682,23,4,Veg,professor
682,44,4,Non Veg,professor
682,13,3,Drinks,professor
682,35,3,SeaFood,professor
518,30,4,SeaFood,dancer
518,37,4,Veg,dancer
518,1,2,EggFood,dancer
518,29,3,Non Veg,dancer
518,29,2,Non Veg,dancer
289,30,3,SeaFood,sportsperson
289,44,3,Non Veg,sportsperson
289,26,3,Drinks,sportsperson
289,11,2,Drinks,sportsperson
289,11,4,Drinks,sportsperson
990,30,3,SeaFood,student
990,43,4,Veg,student
990,28,4,Drinks,student
990,13,4,Drinks,student
546,30,3,SeaFood,architecturer
546,12,4,Drinks,architecturer
546,45,3,Non Veg,architecturer
546,45,3,Non Veg,architecturer
546,29,4,Non Veg,architecturer
672,30,1,SeaFood,professor
672,20,4,Veg,professor
672,20,1,Veg,professor
672,31,1,Non Veg,professor
672,29,2,Non Veg,professor
22,30,1,SeaFood,professor
22,8,4,Drinks,professor
22,31,4,Non Veg,professor
22,1,1,EggFood,professor
984,30,4,SeaFood,doctor
984,15,3,Drinks,doctor
984,45,4,Non Veg,doctor
984,1,4,EggFood,doctor
1483,30,2,SeaFood,scientist
1483,4,3,Non Veg,scientist
1483,24,1,Veg,scientist
308,30,3,SeaFood,dancer
308,10,2,Drinks,dancer
308,37,4,Veg,dancer
308,44,2,Non Veg,dancer
308,41,1,Veg,dancer
1107,10,2,Drinks,musician
1107,10,2,Drinks,musician
1107,43,2,Veg,musician
1107,32,1,SeaFood,musician
1107,44,3,Non Veg,musician
1107,45,1,Non Veg,musician
1234,10,4,Drinks,doctor
1234,10,4,Drinks,doctor
1234,7,3,Drinks,doctor
1234,4,1,Non Veg,doctor
1234,24,3,Veg,doctor
1234,49,2,Non Veg,doctor
1234,41,1,Veg,doctor
300,10,1,Drinks,student
300,32,3,SeaFood,student
300,41,2,Veg,student
300,18,1,Bakery,student
300,26,4,Drinks,student
1654,10,4,Drinks,doctor
1654,10,1,Drinks,doctor
1654,24,1,Veg,doctor
1654,24,2,Veg,doctor
1654,15,3,Drinks,doctor
1654,31,2,Non Veg,doctor
1801,10,3,Drinks,educator
1801,20,2,Veg,educator
1485,10,2,Drinks,engineer
1485,10,4,Drinks,engineer
1485,24,4,Veg,engineer
1485,29,3,Non Veg,engineer
1991,10,2,Drinks,educator
1991,43,1,Veg,educator
1991,44,2,Non Veg,educator
1991,41,4,Veg,educator
1991,8,4,Drinks,educator
384,10,1,Drinks,doctor
384,20,2,Veg,doctor
384,46,4,Veg,doctor
384,40,1,Veg,doctor
384,1,4,EggFood,doctor
384,1,2,EggFood,doctor
1324,10,3,Drinks,doctor
1324,8,3,Drinks,doctor
1927,10,1,Drinks,musician
1927,4,3,Non Veg,musician
123,10,1,Drinks,scientist
123,32,3,SeaFood,scientist
123,31,1,Non Veg,scientist
1417,10,1,Drinks,musician
1417,7,2,Drinks,musician
1417,4,1,Non Veg,musician
1417,5,4,Non Veg,musician
1417,40,4,Veg,musician
1417,40,4,Veg,musician
3,10,1,Drinks,scientist
3,5,2,Non Veg,scientist
3,45,2,Non Veg,scientist
3,18,1,Bakery,scientist
1904,10,4,Drinks,doctor
1904,10,3,Drinks,doctor
1904,45,1,Non Veg,doctor
1904,29,1,Non Veg,doctor
75,10,1,Drinks,engineer
75,31,2,Non Veg,engineer
1730,10,4,Drinks,student
1730,31,3,Non Veg,student
971,10,2,Drinks,educator
971,45,3,Non Veg,educator
971,36,1,SeaFood,educator
1873,10,4,Drinks,scientist
1873,23,2,Veg,scientist
1873,12,1,Drinks,scientist
1873,45,1,Non Veg,scientist
1873,40,3,Veg,scientist
1873,31,3,Non Veg,scientist
236,10,4,Drinks,architecturer
236,24,3,Veg,architecturer
236,1,1,EggFood,architecturer
885,10,3,Drinks,engineer
885,28,4,Drinks,engineer
885,23,2,Veg,engineer
885,12,1,Drinks,engineer
885,26,1,Drinks,engineer
885,26,2,Drinks,engineer
693,10,3,Drinks,scientist
693,28,3,Drinks,scientist
693,41,1,Veg,scientist
693,36,2,SeaFood,scientist
693,29,4,Non Veg,scientist
1339,10,3,Drinks,sportsperson
1339,24,1,Veg,sportsperson
1339,44,3,Non Veg,sportsperson
